target,drug,label
Q8WTV0,DB00144,1
P08684,DB08882,1
P04035,DB02080,0
P23219,DB01419,1
Q06520,DB00316,1
P23219,DB00402,1
P27986,DB03950,0
Q16719,DB04424,0
P20309,DB00340,1
P33260,DB04659,0
P68400,DB04783,0
P14867,DB00801,1
P68363,DB01599,0
Q14697,DB02613,0
P08684,DB00584,1
P33260,DB00250,1
Q13315,DB07983,0
P20815,DB00755,1
Q9NRF9,DB06971,0
Q15075,DB08058,0
O15111,DB00244,1
Q9H015,DB02218,0
P26358,DB01262,1
Q08257,DB08135,0
P35348,DB00540,1
P49841,DB04014,1
Q9BW92,DB07108,0
P08684,DB09570,1
P43166,DB08321,0
P10635,DB00532,1
P47869,DB07608,0
Q07343,DB01954,1
Q9NS40,DB04407,0
P15086,DB01444,0
O60678,DB08049,0
Q15596,DB07707,1
Q15075,DB02942,1
P14210,DB05434,1
P22309,DB07459,0
Q01082,DB01863,0
Q96BI3,DB02751,0
Q07021,DB01666,0
P04075,DB04733,1
Q86Y39,DB01440,0
P63092,DB03222,0
Q9NUB1,DB02616,0
P08173,DB00835,1
O75311,DB03506,0
O75311,DB01401,0
Q9NUB1,DB07168,0
P08172,DB00568,1
P68366,DB04003,0
P08912,DB00363,1
O60656,DB01050,1
Q9UBS5,DB02468,0
Q12797,DB03710,0
P33261,DB00857,1
Q05932,DB08378,0
P10635,DB00834,1
Q16775,DB04695,0
P15144,DB04141,0
P23280,DB08846,1
P27338,DB07513,1
Q8TF76,DB06809,0
Q9ULC6,DB01979,0
Q16853,DB04334,1
P11310,DB03147,1
Q9P2J5,DB07996,0
P00734,DB07376,1
P11509,DB00568,1
P26639,DB08661,0
P31749,DB00171,1
P23919,DB03150,1
P18545,DB07954,1
P06310,DB02335,0
P42684,DB00171,1
P36873,DB02860,1
P68133,DB03135,0
Q9BW92,DB07533,0
P20309,DB00726,1
P06276,DB02811,1
Q8NFA2,DB04523,0
P30968,DB07459,0
Q8IWT1,DB01016,0
P41595,DB00805,1
Q8TDS4,DB04301,0
P35228,DB01835,1
P00746,DB04459,1
Q9Y6Y9,DB07973,0
P05230,DB02264,1
Q9BY32,DB00331,0
P29275,DB08285,0
Q9UKQ2,DB08143,0
P20813,DB00661,1
P33261,DB00624,1
P78348,DB02745,0
Q16445,DB00543,1
P06401,DB01454,0
P35914,DB07513,0
P41250,DB01708,0
Q9NVH6,DB03975,0
P03372,DB08047,1
Q14573,DB02541,0
Q9HCR9,DB06850,0
P10826,DB02877,1
P14555,DB02080,1
P06276,DB08658,1
P14598,DB00768,0
P28161,DB08032,0
P17948,DB08047,0
P11229,DB03365,0
Q02880,DB01646,0
O60896,DB00361,0
P11712,DB00796,1
Q92731,DB01047,0
P35222,DB00937,0
P27815,DB01583,0
P08684,DB00257,1
P12883,DB07077,0
Q4U2R8,DB01996,0
Q01959,DB03496,0
P17707,DB06961,0
P05177,DB06626,1
Q9UNX9,DB01392,1
P01574,DB05465,0
P16444,DB08932,0
P15104,DB03192,0
P24462,DB00829,1
P24941,DB08694,1
P10635,DB01184,1
P24941,DB08138,1
P42345,DB02519,0
P15144,DB00973,1
P20815,DB01216,1
P01859,DB07278,0
P08913,DB00668,1
P51151,DB08263,0
Q9Y4U1,DB02255,0
O15379,DB00537,0
P00742,DB07605,1
O60551,DB00263,0
Q96AZ6,DB00491,0
P14416,DB07053,0
P42684,DB07932,0
P21695,DB06902,0
P34972,DB04044,0
P78334,DB01215,1
P11229,DB00986,1
P00439,DB00360,1
Q9HAB3,DB07443,0
O75460,DB05399,0
P26196,DB02375,0
P33260,DB07388,0
Q9BQB6,DB07734,0
Q16478,DB00887,0
O14764,DB01587,1
P0DMS8,DB07629,0
P25786,DB02126,0
P04179,DB04021,0
Q9H6Z9,DB07271,0
P14867,DB01594,1
P15085,DB07506,1
P08684,DB00741,1
Q9UBQ6,DB00114,0
P29317,DB04868,0
Q05940,DB01442,1
P41240,DB02010,1
P13498,DB01435,0
P29474,DB02589,1
P49356,DB04960,1
P20309,DB00363,1
P00797,DB02803,1
P54577,DB08371,1
P13945,DB00668,1
P21980,DB01420,0
O14594,DB07423,0
P00749,DB03082,1
Q9UBN7,DB08125,0
P25092,DB00269,0
P00734,DB07659,1
P08684,DB00972,1
Q15858,DB02266,0
P02144,DB02379,1
Q08499,DB01088,1
Q06278,DB00909,1
P08684,DB00726,1
P06239,DB01830,1
P19971,DB00544,1
Q9H8P0,DB07567,0
P24462,DB00637,1
O60656,DB06738,1
P22557,DB02140,0
O95298,DB01136,1
Q7Z4W1,DB03245,0
P03923,DB00151,0
P56556,DB00157,1
P34913,DB08257,1
Q9UBN7,DB05223,1
Q12879,DB01135,0
Q02127,DB08233,0
P22303,DB02343,1
O00305,DB00661,1
P21918,DB01224,1
P06396,DB08135,0
P18507,DB01595,1
P41252,DB04769,0
P61925,DB01202,0
O75874,DB03696,0
P07711,DB07477,1
P21802,DB08901,1
P29460,DB00127,0
P25100,DB01186,1
P36544,DB00306,1
O95167,DB08270,0
Q6NUM9,DB00486,0
O60658,DB02800,0
Q16539,DB07942,1
P24298,DB03058,0
O00408,DB09202,0
Q9Y233,DB00975,1
P08684,DB01411,1
P41595,DB05913,0
Q9Y233,DB08811,1
P13716,DB02239,1
P49888,DB02902,1
Q9Y691,DB01651,0
P01857,DB07371,1
P00374,DB03695,1
P00167,DB02728,0
Q9Y271,DB00365,0
P18031,DB02977,1
Q8IVL5,DB03929,0
P0CG47,DB02542,1
P11086,DB03468,1
P10635,DB08899,1
Q96AZ6,DB07999,0
Q13370,DB00201,1
P10635,DB04840,1
P56282,DB02326,0
O14757,DB07329,0
P18089,DB00477,1
P27338,DB04889,1
Q00535,DB03496,1
P00918,DB02292,1
Q9NZK7,DB03385,0
P13569,DB06882,0
P05181,DB06201,1
P05181,DB01068,1
P10415,DB01229,1
P24557,DB03052,1
O14792,DB01812,1
P08684,DB00318,1
P11712,DB00334,1
P16455,DB05479,0
Q13838,DB01983,0
Q7Z4W1,DB03461,1
P11712,DB00661,1
O00206,DB06871,0
P23975,DB00540,1
P08908,DB06684,1
P54750,DB00576,0
Q92952,DB01737,0
Q99542,DB07129,0
P07098,DB01296,0
P48169,DB04690,0
P40926,DB04828,0
Q08462,DB06983,0
P05108,DB01437,1
P14867,DB01496,1
Q02218,DB05476,0
O43677,DB02226,0
P01138,DB08478,0
P51649,DB07809,0
P60568,DB03344,0
P14416,DB01622,1
Q99519,DB01165,0
P18825,DB06694,1
Q13509,DB04845,1
P50406,DB03766,0
O75746,DB00321,0
P28838,DB06802,0
Q9NSA0,DB05297,0
Q99735,DB00912,0
P15056,DB01700,0
P27487,DB07666,1
P20132,DB08289,0
P35916,DB04879,1
Q05901,DB05796,0
O00329,DB08230,0
P62750,DB01858,0
P07858,DB07223,1
P08588,DB07975,0
P31949,DB07509,0
O00182,DB06937,0
P36507,DB06616,1
Q8IWT1,DB00401,0
O60391,DB01173,1
P10398,DB00842,0
O43526,DB00321,1
P21554,DB03297,0
Q04759,DB04522,1
P54577,DB07685,0
P02689,DB04147,1
Q16790,DB06678,0
Q9H2G2,DB07853,1
Q99470,DB02422,0
P05181,DB00683,1
Q96KS0,DB03588,0
Q7Z2Z2,DB04315,1
P28476,DB00829,1
Q14494,DB04147,1
P19961,DB02218,1
P17948,DB04879,1
P25021,DB00927,1
Q10588,DB01964,0
P09172,DB00988,1
Q99584,DB08565,0
Q00266,DB03191,1
P22309,DB06878,0
Q9UN88,DB01205,1
Q6IA69,DB00497,0
Q9UNI1,DB08614,1
O43741,DB01969,0
P42574,DB08499,1
P14621,DB01942,1
Q9H3S4,DB02889,0
P21397,DB01772,0
P62491,DB01864,1
P47869,DB00402,1
Q12797,DB00880,0
Q9H239,DB04232,0
P26440,DB08007,0
P28222,DB06706,0
P08173,DB09076,1
P22303,DB04616,1
P63208,DB01750,1
P33316,DB00663,0
P29460,DB04080,0
P78352,DB01756,0
P41595,DB01221,1
P10632,DB08607,1
P18031,DB06829,1
P78352,DB07397,0
Q15788,DB07080,1
P20309,DB00505,1
Q9UN88,DB07625,0
P10632,DB00530,1
P68371,DB00643,1
P02671,DB01091,0
P33261,DB00776,1
P20813,DB00398,1
P41594,DB06201,1
Q9NSD9,DB01548,0
P35368,DB00388,1
Q01959,DB00579,1
P29972,DB01220,0
P43405,DB08083,0
P41595,DB00334,1
P50750,DB01834,0
P26447,DB00831,1
O14965,DB08065,1
P51172,DB04166,0
P26440,DB01133,0
P11142,DB03957,0
P18825,DB06678,1
Q16620,DB02910,0
P17174,DB00142,1
P50579,DB02925,0
P28482,DB08521,1
P10275,DB07717,1
P08684,DB01275,1
P35968,DB08042,1
Q13362,DB08228,0
Q15418,DB08135,0
P11712,DB00469,1
P47989,DB05262,1
P08684,DB01268,1
P22309,DB00688,1
Q13698,DB00568,1
Q9H3S4,DB01647,0
P28702,DB07929,1
P22303,DB02673,1
P05023,DB01430,1
O00763,DB06616,0
P02689,DB04224,1
P16234,DB08896,1
P29377,DB08661,0
Q9Y5R2,DB03531,0
O75865,DB04669,0
P42262,DB00241,1
P05121,DB02132,0
P14927,DB08330,1
P02749,DB08042,0
P05177,DB01407,1
P35030,DB04109,1
P98170,DB03626,0
P48147,DB01684,1
P22102,DB07638,0
P30874,DB08447,0
Q969S8,DB09075,0
P08684,DB00370,1
P19634,DB02624,1
Q9Y678,DB03963,1
P05362,DB03726,0
Q6PI48,DB07022,0
P41143,DB00295,1
P50406,DB06856,0
P48048,DB04531,0
Q9UHI7,DB00126,1
P51151,DB01099,0
P05181,DB01204,1
P08912,DB00726,1
P35348,DB00346,1
Q07869,DB04971,1
P35368,DB00726,1
P09211,DB03686,1
P30085,DB07800,0
P11712,DB00870,1
Q16762,DB06712,0
P05981,DB00522,1
P10696,DB07960,0
Q5T4S7,DB03158,0
P11388,DB01645,1
P24941,DB02647,1
Q01959,DB00454,1
Q96RI1,DB08220,1
Q15800,DB00157,1
Q2M3G0,DB05708,0
Q05940,DB00865,1
P48058,DB04982,1
Q8IVH4,DB01126,0
P35372,DB06800,1
Q9UM07,DB04295,0
P78352,DB00694,0
Q9BVG9,DB03609,0
P35367,DB00637,1
Q96RD7,DB08557,0
O00591,DB01589,1
Q96EM0,DB00768,0
P55809,DB07763,0
P31323,DB00147,0
P32418,DB00159,1
P20061,DB06862,0
P05177,DB01544,1
P20701,DB00235,0
Q9Y678,DB07514,0
Q9H2S1,DB07401,0
P00491,DB03667,0
P48058,DB00142,1
P14324,DB07556,0
P20309,DB00540,1
O14717,DB01752,1
P78334,DB01558,1
Q9NP99,DB02010,0
P08684,DB01059,1
P33261,DB00343,1
P29317,DB07636,0
Q9H2X9,DB01117,0
Q9GZT4,DB00133,1
P41146,DB04531,0
O15403,DB02763,0
P08912,DB00334,1
P35568,DB08513,1
P15813,DB04661,1
O95342,DB01947,0
P23975,DB00454,1
P07108,DB07068,0
A8MPY1,DB01558,1
P0CG04,DB03081,0
Q9BYF1,DB02640,0
P07550,DB02258,0
P19429,DB04912,0
P51692,DB07908,0
P00156,DB00795,0
P62491,DB04315,1
Q16644,DB02353,0
P16234,DB00619,1
P43403,DB04000,0
P20815,DB01229,1
P30519,DB00157,1
Q96NX5,DB02018,0
P30084,DB04016,0
Q8TCC7,DB01053,1
P05181,DB00215,1
P27695,DB04392,0
Q9UDR5,DB06636,0
O76083,DB03597,1
P42263,DB06706,0
Q9H1R3,DB06211,0
Q9Y233,DB01113,1
P11217,DB04544,1
Q13557,DB08039,1
P07814,DB07186,0
Q9Y257,DB00308,1
P03891,DB08932,0
Q9UQF2,DB04840,0
P07333,DB02303,0
P07900,DB04254,1
O14788,DB04485,0
P00918,DB02535,1
Q99735,DB07790,0
P15104,DB04246,0
P35968,DB07537,1
P25098,DB04754,0
Q9BW91,DB07624,0
P16066,DB08491,0
P11712,DB00205,1
Q96RJ0,DB00773,0
Q9Y2I1,DB01704,0
Q02817,DB07696,0
P05412,DB04057,0
P06396,DB04337,0
O14764,DB01215,1
Q92731,DB07230,1
P05177,DB00668,1
P35368,DB00477,1
P43166,DB01144,1
O15169,DB04905,0
P11388,DB00276,1
P05177,DB00201,1
P80404,DB02494,0
Q8TDS4,DB08673,0
P05019,DB00975,0
Q14524,DB00661,1
P14416,DB01623,1
P18505,DB00231,1
P16233,DB07219,0
P48552,DB07897,0
P08588,DB00598,1
O14792,DB08058,0
P10632,DB01079,1
Q15119,DB08608,1
P05177,DB00850,1
Q9UNN8,DB07607,0
Q9UDW1,DB04394,0
P26196,DB01678,0
P63092,DB08180,0
P35367,DB01624,1
Q9UGJ0,DB07744,0
O15403,DB06944,0
P52209,DB08770,0
P33261,DB00580,1
Q9BYF1,DB04974,0
P00367,DB00756,1
P00973,DB00203,0
P15382,DB00808,1
P11712,DB01411,1
P02775,DB04642,0
Q7Z406,DB06902,0
Q13554,DB08836,0
P23141,DB00758,1
P22607,DB01128,0
O15374,DB00257,0
P61586,DB00243,0
P23368,DB03499,1
P48048,DB00217,1
P21917,DB00413,1
P07477,DB02287,1
P07550,DB01359,1
Q07343,DB01791,1
P03372,DB07195,1
P03901,DB00327,0
P29274,DB00640,1
P49356,DB07780,1
P04054,DB02795,1
P35367,DB06148,1
P10635,DB06678,1
O60939,DB07982,0
P55157,DB00203,0
P30041,DB07608,0
Q16698,DB04374,0
P00734,DB07143,1
P19404,DB01780,0
P20839,DB00157,1
P08684,DB01621,1
P00491,DB03551,1
P14920,DB02838,1
Q9UN88,DB00842,1
P45452,DB03144,0
O43525,DB00473,0
P35270,DB03886,1
P19235,DB07637,1
Q7Z2W7,DB02633,0
Q9UBT6,DB07488,0
P11509,DB01274,1
Q01581,DB08772,0
P15336,DB05260,0
P05177,DB00586,1
P05181,DB01011,1
P24311,DB08454,0
P27797,DB01065,1
P08684,DB01015,1
P61457,DB02871,0
P00441,DB00611,0
Q01959,DB01105,1
P34969,DB00458,1
Q16539,DB00199,0
P23284,DB04832,0
P18505,DB00794,1
P28223,DB00409,1
P14207,DB01700,0
Q9UK23,DB00141,1
Q86XF0,DB02001,1
P27986,DB07685,0
Q9ULC6,DB03480,0
P04118,DB03876,0
P48736,DB02656,1
P36544,DB01442,0
P33260,DB01151,1
Q8TD30,DB00780,1
P28222,DB01224,1
P48169,DB00371,1
P25963,DB00945,1
P10635,DB00193,1
P09917,DB00939,1
P09211,DB02633,1
P07237,DB03615,1
Q9UL51,DB00780,0
O75489,DB00687,0
P20618,DB01684,0
Q16322,DB03033,0
P09210,DB00903,1
P13639,DB03583,0
P22888,DB06843,0
P53779,DB08023,1
Q15842,DB00143,0
P80365,DB07368,0
P20815,DB00780,1
P04818,DB00642,1
P80404,DB01699,1
Q16790,DB01988,0
P08173,DB01036,1
P49354,DB05913,0
P21731,DB01207,1
P34903,DB00849,1
P29803,DB00157,1
O43174,DB01026,1
P48051,DB08374,0
P25788,DB08515,1
P05177,DB06216,1
P60568,DB01160,0
P27338,DB04820,1
P11509,DB00470,1
Q13509,DB05855,0
Q8IWL2,DB07619,0
P10276,DB00982,1
P24462,DB00904,1
P35869,DB08488,0
Q15382,DB04436,0
P05181,DB00356,1
P26640,DB07735,0
P51160,DB00652,0
P08913,DB01224,1
P01008,DB01339,0
P01848,DB08799,0
Q14123,DB05766,0
P07919,DB08690,1
Q9HAN9,DB01436,0
P63316,DB01023,1
P04746,DB07202,0
P46098,DB01199,1
P21266,DB00163,1
P19784,DB00594,0
P08172,DB00505,1
Q9UHQ9,DB03147,1
P47870,DB00546,1
Q16698,DB03169,0
P04211,DB08608,0
P00734,DB07088,1
P42345,DB07761,0
Q9NUB1,DB05476,0
O00519,DB08385,1
Q9Y691,DB00721,1
P35348,DB00699,1
O14936,DB08875,0
Q9H8P0,DB01014,0
P42261,DB00142,1
Q9NWZ3,DB08590,1
P08684,DB00973,1
P00568,DB03270,0
Q16850,DB01167,1
Q9UI09,DB07848,0
P14416,DB01239,1
P08684,DB01115,1
P55157,DB01094,1
P24462,DB01054,1
P23434,DB08165,0
P24666,DB04214,1
P11229,DB00715,1
Q13002,DB00849,1
P27797,DB00637,0
Q12882,DB01180,0
P29466,DB03297,0
P08913,DB00217,1
P56937,DB01419,0
P22303,DB04892,1
P11309,DB04530,1
Q13002,DB08530,0
P18505,DB00753,1
Q16698,DB02299,0
Q9NWT6,DB03137,0
P00156,DB04141,1
P14416,DB02932,0
P16152,DB04463,1
P10632,DB05812,1
P06730,DB07677,0
Q8TF76,DB07995,1
P20813,DB00835,1
O95263,DB08875,0
O95954,DB03256,1
P11229,DB00725,1
P16152,DB01771,0
P50135,DB01666,0
P54289,DB00653,1
Q99259,DB02419,0
Q13838,DB01411,0
Q13698,DB00653,1
Q9UHC9,DB01590,0
P78362,DB04253,0
P16930,DB01762,1
Q6W5P4,DB00956,0
P23786,DB00222,0
P15559,DB04608,0
P19021,DB03747,0
O94766,DB03041,1
P41595,DB01242,1
P08912,DB04352,0
P51161,DB02659,1
P18847,DB03729,0
P17752,DB07724,0
P08912,DB06684,0
O15399,DB06151,1
P07900,DB06900,0
P19622,DB06991,0
P05181,DB01394,1
P26439,DB04147,0
P08908,DB08815,1
P62829,DB07140,0
Q9UQQ2,DB07443,0
O15399,DB06738,1
P00519,DB04868,1
P15531,DB03103,1
P08684,DB00690,1
Q9NY47,DB03396,0
P41595,DB01239,1
P52333,DB01625,0
Q99928,DB07742,0
P11712,DB09080,1
P63098,DB01439,0
P60953,DB03202,0
P08684,DB02701,1
Q8N159,DB01094,0
P47712,DB02508,0
P30556,DB03012,0
P24941,DB03663,1
P50052,DB08820,0
P08684,DB01409,1
Q9UN19,DB01863,1
Q9NTG7,DB02860,0
Q05940,DB01577,1
P07101,DB00135,1
P29474,DB06594,0
P27815,DB05676,1
O60547,DB02547,1
P35398,DB00692,0
P48549,DB00539,0
Q08493,DB05220,0
P18507,DB00349,1
P09382,DB06764,0
P15531,DB08165,0
P23368,DB03680,1
O15382,DB00149,1
P04406,DB00157,1
Q494W8,DB01951,0
P18846,DB00852,1
P05177,DB02709,1
Q969P6,DB00762,1
P14679,DB03048,0
P35368,DB01142,1
Q9NYX4,DB03595,0
P08908,DB00543,1
P08684,DB00829,1
P57059,DB01032,0
P26447,DB00603,0
P78330,DB01166,0
P14920,DB02648,0
P10632,DB00257,1
P12236,DB08688,0
Q16740,DB04552,0
O43776,DB06911,0
P55017,DB07162,0
O00182,DB04136,0
P08574,DB02917,0
Q9H169,DB04738,0
P15428,DB00259,0
Q14432,DB00201,1
O95139,DB00157,1
P25021,DB00751,1
P25311,DB08547,0
P43403,DB01520,0
P55196,DB04119,0
Q96KS0,DB00126,1
Q04609,DB07736,0
P00519,DB01254,1
P29475,DB03710,1
P55789,DB01426,0
P28472,DB06716,1
P27487,DB08429,1
Q16769,DB04581,1
P20813,DB00997,1
P09417,DB03736,0
P42263,DB02526,0
Q9P0Z9,DB00126,0
Q07869,DB00825,0
Q99835,DB02930,0
P08254,DB02697,1
P69905,DB03201,0
P11309,DB06689,0
P04626,DB06212,0
P10721,DB01254,1
P28482,DB07794,1
P10635,DB00209,1
P06746,DB07941,0
P11712,DB00333,1
P10635,DB01136,1
P60900,DB00648,0
P04150,DB00253,1
Q8IVL5,DB01101,0
O14521,DB00035,0
P19838,DB01369,0
P20815,DB00564,1
P00918,DB08418,1
P55789,DB02492,0
P51648,DB01961,0
P37231,DB07209,1
P17948,DB03103,0
Q13003,DB08174,0
Q99661,DB04395,1
P08588,DB03314,0
P08172,DB01238,1
Q12797,DB00128,1
O00519,DB07768,0
P00918,DB02069,1
P08100,DB03152,1
P60174,DB01695,1
P24462,DB00528,1
P07858,DB02685,1
P08684,DB00361,1
P20815,DB00938,1
Q9BQE3,DB03781,0
P19971,DB07116,0
P01023,DB00292,0
Q9H4Y5,DB00143,1
P11766,DB07795,0
P35968,DB08658,0
Q9NYQ3,DB06287,0
P08684,DB00176,1
P23141,DB01086,1
P54760,DB07256,1
P10632,DB00829,1
P14867,DB01588,1
P34972,DB00486,1
Q9UN19,DB01352,0
Q07912,DB07152,0
Q9Y271,DB06925,0
P20815,DB00683,1
P21728,DB00408,1
P35243,DB00674,0
P09884,DB06924,0
P08684,DB01016,1
O00204,DB03583,0
Q9BZZ2,DB02379,1
Q9H2X9,DB00761,1
O00519,DB04888,0
P48169,DB07389,0
P51649,DB00139,1
P06744,DB06941,0
Q8N1C3,DB04016,0
P51178,DB03401,1
P28335,DB01221,1
P11217,DB02458,0
P11509,DB00690,1
Q9ULZ9,DB02115,0
Q9UNQ0,DB08660,0
Q06278,DB02662,0
P14555,DB02989,0
Q00975,DB07113,0
Q06520,DB01812,1
P30044,DB00995,1
Q32P28,DB08240,0
P06132,DB00285,0
P20309,DB00715,1
P43007,DB03159,0
P37288,DB00035,1
P12532,DB00914,0
P11309,DB04715,1
Q9BY66,DB03814,0
P09237,DB08493,1
P05177,DB00744,1
Q9UN88,DB00818,1
P09172,DB07508,0
O60391,DB04801,0
P50406,DB00334,1
P08684,DB00647,1
Q9UKV0,DB04195,0
P33261,DB00273,1
O76083,DB07954,1
P50225,DB08915,0
P05362,DB08782,0
P22694,DB01176,0
Q9BXI2,DB06894,0
P34969,DB00321,1
Q6PKH6,DB09031,0
P35219,DB04866,0
O95263,DB00230,0
P17516,DB00157,1
P08684,DB01241,1
P00519,DB04057,0
P15086,DB04272,1
P29460,DB02763,1
P49841,DB07058,1
P35348,DB06694,1
P11388,DB04967,1
P11712,DB01181,1
O76054,DB08484,0
P08684,DB01029,1
P08684,DB01181,1
P12931,DB08054,1
P15559,DB00997,1
P00374,DB00852,0
P29475,DB01821,1
P35462,DB00413,1
Q9UHQ9,DB07627,0
P42330,DB07330,0
O75438,DB00706,0
P11712,DB01274,1
P48736,DB07708,0
P10275,DB01711,0
P63000,DB01016,0
Q9Y5N1,DB08786,0
P51149,DB03061,0
P00439,DB00732,0
P21549,DB02222,0
P07477,DB03643,1
P98194,DB06772,0
P28335,DB00696,1
P11511,DB00269,1
P11712,DB00568,1
P50135,DB01103,1
P25101,DB08224,0
P07360,DB07680,0
P15086,DB00945,0
Q99720,DB00321,1
P19622,DB01212,0
P06744,DB03042,1
P13196,DB04322,0
P24941,DB02603,1
P25021,DB00321,1
P05177,DB00257,1
P22894,DB01222,0
P10635,DB01577,1
P27707,DB00441,1
P43681,DB01351,1
P31749,DB07585,1
P05177,DB00679,1
Q14032,DB02759,0
Q92830,DB04604,0
P08048,DB08346,0
P33261,DB00373,1
P06401,DB00823,1
Q86SZ2,DB03039,0
Q92731,DB06875,1
Q9Y277,DB00153,0
P49189,DB04688,0
Q04760,DB07983,0
P05181,DB00617,1
P35367,DB00427,1
P47869,DB01352,1
P04629,DB04578,0
P30038,DB07713,0
P08069,DB07474,1
P20132,DB00630,0
P28074,DB08889,1
P11229,DB01062,1
P23945,DB02604,0
P29317,DB01254,1
Q04828,DB00936,1
P84098,DB02028,0
P42263,DB03759,0
O60547,DB07710,0
P28482,DB02733,1
P23219,DB07981,1
Q9Y233,DB04531,0
P56817,DB07994,1
P07998,DB01842,1
P12883,DB01640,0
Q16774,DB01020,0
Q08499,DB04271,1
Q9BZX2,DB02431,1
P55263,DB00131,1
Q9Y468,DB05284,0
P09488,DB03314,1
Q9ULX7,DB00909,1
Q02218,DB04065,0
P33261,DB09280,1
P50416,DB01016,1
P43405,DB07456,0
P24941,DB07936,1
Q9BYV1,DB08240,0
P22888,DB02759,0
P11717,DB04200,0
Q9BW92,DB00749,0
P28482,DB07010,1
P30043,DB00221,0
Q13002,DB07482,0
Q96GR2,DB03769,0
P33261,DB01435,1
P05089,DB00129,1
P07900,DB06956,1
P01375,DB02360,0
P00751,DB02459,1
Q10588,DB03732,1
P62330,DB04315,1
Q9Y257,DB01143,0
P30153,DB00830,0
O43570,DB04604,0
O60264,DB07943,0
P09917,DB00744,1
Q16445,DB01236,1
P11712,DB00468,1
P11309,DB01431,0
P48058,DB02383,0
P21728,DB00248,1
P10636,DB01229,1
P28222,DB00960,1
P26572,DB07941,0
Q99456,DB02381,0
Q7Z2Z2,DB03932,0
P05177,DB00818,1
Q96GD0,DB08574,0
Q9Y277,DB00188,0
O00469,DB01626,0
P25021,DB00182,0
Q9NY46,DB04186,0
O60678,DB00212,0
Q86W47,DB07479,0
Q6W5P4,DB01159,1
P47989,DB00339,1
P16499,DB04832,0
P08684,DB01259,1
P00325,DB07400,0
P62491,DB00900,0
P35368,DB00777,1
P00918,DB02861,1
P45983,DB01782,1
P07360,DB01564,0
P28223,DB00408,1
O60294,DB00149,1
P09467,DB05053,1
P15086,DB06921,1
P09917,DB07129,0
P06280,DB04879,0
P50440,DB02068,1
Q99928,DB07997,0
P00734,DB06858,1
P06737,DB07396,1
P35228,DB02207,1
O60494,DB07061,0
P14324,DB02508,1
P33261,DB01050,1
Q96A70,DB00114,1
P06213,DB03909,1
P04179,DB03297,1
P49888,DB08594,0
P49916,DB07731,0
P31645,DB00458,1
P07949,DB04792,0
P23378,DB00114,1
O15143,DB04156,0
Q9UJT0,DB01346,0
P00749,DB03136,1
P10153,DB09291,0
P10635,DB01611,1
P01850,DB05039,0
P00439,DB08633,0
Q16445,DB01483,1
P09211,DB00143,1
P31939,DB08256,0
P25100,DB05492,1
P18505,DB00241,1
P07948,DB09079,1
P12931,DB03114,1
P35367,DB08802,1
P00749,DB04186,0
Q9BZX2,DB01012,0
Q16568,DB05253,0
P21796,DB04920,0
Q16678,DB00151,0
P08588,DB00248,1
P54710,DB00378,0
Q5T4S7,DB07668,0
Q9UN88,DB01215,1
P30988,DB01278,1
Q16774,DB05408,0
Q9GZU7,DB04896,0
P13500,DB01055,1
P40925,DB02740,0
P14174,DB00864,0
O14757,DB07653,1
O60674,DB08903,0
P09874,DB07232,1
P10721,DB07702,0
P04083,DB00521,0
Q99643,DB08689,1
Q9NZV8,DB00280,1
P14867,DB00543,1
P08588,DB00726,1
Q9NZK7,DB03495,0
P08684,DB01006,1
O75311,DB01086,0
P17538,DB08693,1
P28223,DB04946,1
P06744,DB04493,1
P05181,DB00201,1
P05177,DB01558,1
Q16772,DB00647,0
P17174,DB08773,0
P00488,DB00929,0
P78334,DB01437,1
Q92831,DB04217,0
Q00266,DB03611,1
P07948,DB03346,0
P48051,DB04775,0
P08559,DB04697,0
O95167,DB08783,0
P05230,DB00605,0
P36888,DB09079,1
P34903,DB01662,0
O15067,DB01699,0
Q9UQL6,DB07246,0
P46098,DB04938,0
P14867,DB00418,1
P22314,DB02784,0
Q16678,DB00675,1
Q13370,DB01970,1
P51172,DB00942,0
O95139,DB00147,0
P04150,DB03176,0
P18846,DB02910,0
Q9UJS0,DB08368,0
P08217,DB01559,0
Q96BI3,DB08133,0
P09601,DB01942,1
P80511,DB00768,1
P23219,DB01221,1
P01857,DB07764,1
P36021,DB04218,0
P50579,DB03086,1
Q12882,DB07607,0
P04818,DB04530,1
P08709,DB04758,1
P60900,DB03637,0
P21728,DB00714,1
P27487,DB07015,1
P05181,DB00540,1
Q92731,DB07032,1
Q12791,DB04381,0
Q02127,DB08172,1
P26640,DB00161,1
P32418,DB01692,0
P47869,DB01567,1
Q9Y5R2,DB08624,0
Q8WX39,DB03087,1
Q9UJM8,DB02164,1
P48163,DB02103,0
P35030,DB03637,1
O96000,DB00800,0
P12931,DB06616,1
Q7Z4W1,DB05057,0
O43677,DB00765,0
P23434,DB00145,1
P04798,DB04871,1
P11511,DB00292,1
Q03154,DB00757,0
P04629,DB00321,1
P17735,DB06927,0
P39023,DB02789,0
P00734,DB00278,1
P11216,DB00542,0
P16152,DB00997,1
Q8NBQ5,DB02979,0
P10635,DB01698,1
P08684,DB00549,1
P07741,DB00173,1
P31644,DB00273,1
P16930,DB07255,0
P53355,DB04395,1
P19367,DB03940,0
P20231,DB06962,1
P07919,DB04799,1
