target,drug,label
O60885,DB16239,1
P10828,DB03604,1
Q9X9L0,DB04616,0
Q96I59,DB01843,0
P22629,DB02674,1
P39086,DB02347,1
Q16816,DB02836,0
Q9H2S1,DB07232,0
P32238,DB02964,0
Q00535,DB03428,1
P27338,DB13502,1
P51582,DB01069,1
Q13936,DB00252,1
A0A023W3H0,DB09555,0
Q9Y271,DB09526,1
P14867,DB00555,1
P62750,DB08437,1
Q9X112,DB04434,0
P53667,DB12823,0
Q13285,DB04752,1
Q9HBH1,DB03351,1
P51511,DB13981,0
P49810,DB04267,0
A0A0M3KKX1,DB07140,1
Q14164,DB01880,0
Q8TDN2,DB01816,0
P25779,DB17760,1
P54619,DB12509,1
P61073,DB12715,1
P35354,DB00991,1
P54710,DB04407,0
Q32MK0,DB05137,0
P28720,DB17034,0
P9WQN9,DB09239,0
O67648,DB00748,0
Q9UM73,DB11986,1
P0A827,DB02824,1
P07550,DB01366,1
P35222,DB02660,0
P48736,DB17047,1
Q96QT4,DB07030,0
P02918,DB01415,1
Q8N119,DB15275,0
P0DMV9,DB06409,0
P22303,DB00545,1
P12851,DB00575,0
P18548,DB04224,0
Q969G6,DB03247,1
P19105,DB02947,0
P12931,DB01893,1
Q9Y5Y4,DB00917,1
P35354,DB00328,1
O94903,DB00836,0
O00591,DB01587,1
P16233,DB00788,1
P46663,DB09477,1
P94692,DB07362,0
P13945,DB14895,1
P21631,DB04690,0
P00915,DB04214,1
P00734,DB07005,1
P45452,DB00558,0
P35368,DB00433,1
Q14721,DB13167,0
P49902,DB04805,0
Q99928,DB03836,0
P02359,DB12455,1
P21728,DB06216,1
P19080,DB09186,0
P0A8M5,DB03869,1
O14983,DB04444,1
Q04760,DB13978,0
P23222,DB03366,1
P10275,DB16221,1
Q01468,DB07277,0
P12070,DB11195,1
P48147,DB03864,1
P43681,DB01174,1
Q9UGI5,DB08036,0
P35340,DB07420,0
Q9H3S4,DB02274,0
O14521,DB12011,0
P15169,DB14533,1
Q99707,DB00134,1
Q8WXS5,DB11148,1
A0A0H3JRU9,DB02579,0
P29274,DB18811,1
Q16568,DB16893,0
P57059,DB04057,0
P13196,DB16335,0
Q9NY59,DB05255,0
O70038,DB07329,0
P11439,DB13775,0
O00222,DB01420,0
P50607,DB11274,0
Q08289,DB00653,1
Q57193,DB03077,1
P0A910,DB02333,0
P08238,DB05134,1
P04424,DB00125,1
P46821,DB03395,0
P0A8D6,DB12428,0
P56181,DB00907,0
Q00653,DB01411,1
P19622,DB03309,1
Q9NZK7,DB16064,0
P14618,DB03624,0
O14964,DB03894,0
Q3J1A6,DB12675,0
P48167,DB00431,1
Q9Y6R4,DB12010,1
Q12908,DB04348,1
Q9UJ68,DB05262,0
P9WKD7,DB14001,0
P08172,DB00767,1
Q9HBH1,DB14763,1
P24941,DB08135,1
P51955,DB04140,0
P28221,DB00321,1
P22695,DB04799,1
Q8TDN2,DB03445,0
P12998,DB06609,0
P11474,DB06732,1
P0ABE7,DB12783,0
Q9UKV0,DB02267,0
P14867,DB00543,1
P35367,DB01238,1
P07451,DB00273,1
Q13002,DB00237,1
Q8GIQ0,DB07830,0
P0A7X3,DB09068,0
Q5S007,DB04552,0
O43497,DB14011,1
P11388,DB04745,1
Q14524,DB09085,1
P15085,DB04316,1
Q01668,DB00622,1
Q14432,DB05266,1
P82543,DB04792,0
P28335,DB16351,1
O14764,DB00842,1
P15502,DB04679,0
P9WK83,DB03600,1
P35348,DB00661,1
O43497,DB00661,1
Q56320,DB12555,0
P15428,DB12798,0
Q9NWM0,DB06701,0
P20711,DB01050,0
O14556,DB07701,0
O15143,DB17046,0
Q6IB77,DB00294,0
P41743,DB00675,1
Q01959,DB01454,1
Q9Y230,DB03155,0
P10826,DB00210,1
P00338,DB03940,1
P02452,DB04310,0
Q9Y233,DB00973,0
P27017,DB02121,1
Q96SW2,DB12523,0
P00797,DB00212,1
O75469,DB01234,1
Q9I5I9,DB06827,0
Q9H244,DB03331,0
Q8TE23,DB07757,0
P31057,DB02803,0
P0A8V2,DB01429,0
Q15067,DB08699,0
P21917,DB01921,0
P13000,DB08099,0
P13981,DB02134,0
P12821,DB01180,1
P31644,DB01511,1
Q9Y2D0,DB00606,1
P08912,DB00986,1
P83787,DB01821,0
P00480,DB02011,1
P42262,DB00237,1
Q08751,DB07684,0
Q99677,DB04879,0
P23181,DB03566,1
Q92835,DB00817,0
P41143,DB09173,1
P13981,DB07254,0
P35372,DB06204,1
Q9BZZ2,DB04343,0
P46072,DB00606,0
Q12908,DB13914,1
P03951,DB07077,1
Q9Y2D0,DB00909,1
Q9BY66,DB13876,0
P36507,DB06616,1
Q81R22,DB12808,0
P27449,DB01133,1
Q99928,DB05721,1
P02585,DB01023,1
P04183,DB02861,0
P08686,DB03240,0
P27169,DB14533,1
P12821,DB00691,1
P0CG22,DB02900,0
P30939,DB14895,0
P35372,DB06288,1
Q5T4S7,DB04723,0
P06401,DB15585,1
Q13426,DB06471,0
Q13224,DB04896,1
O00555,DB00252,1
P34932,DB02058,0
P26572,DB03397,1
P47869,DB00292,1
P60981,DB03540,0
P41180,DB11772,0
P05231,DB05767,1
Q9GZZ6,DB05137,1
P30793,DB02583,0
P30291,DB16822,0
Q9UNX9,DB01110,1
P08173,DB06787,1
P00480,DB07563,0
Q8P9V9,DB03691,0
O32248,DB01992,1
Q8IVH8,DB01791,0
P29597,DB08895,1
P23560,DB05047,1
P10745,DB13080,0
P0A953,DB03600,1
P28223,DB06216,1
P53582,DB08562,0
Q08426,DB02766,0
Q15858,DB09342,1
Q460N3,DB02015,0
P14649,DB08378,1
Q9Y698,DB09235,1
P31644,DB05087,1
P08164,DB08649,0
P31751,DB04468,0
P26397,DB11645,0
P13000,DB03658,0
Q5JPH6,DB12126,0
P00742,DB07211,1
P61927,DB02489,0
P34969,DB16038,0
P29972,DB06649,0
P07477,DB04563,1
P23234,DB02185,0
P28472,DB00603,1
P11229,DB00572,1
Q8N1C3,DB00555,1
P51787,DB01244,1
O14649,DB15690,0
P41145,DB00899,1
P08581,DB03951,0
Q14376,DB11900,0
Q9UKE5,DB07856,0
P07173,DB00810,0
O15511,DB13016,0
Q9GZZ6,DB00202,1
P26393,DB11156,0
P04150,DB05423,1
P02794,DB04501,0
P78508,DB01251,1
Q16775,DB02504,0
P11474,DB00547,1
P06276,DB00733,1
P06731,DB01745,0
Q96DB2,DB12645,1
P0AC13,DB04796,0
P04053,DB01608,0
Q12879,DB00949,1
P0AG16,DB00480,0
Q06319,DB03147,1
P15559,DB12313,0
P41595,DB12478,1
P13639,DB01189,0
P08164,DB08712,0
O15440,DB06926,0
Q07412,DB12803,0
P04036,DB13908,0
P50052,DB15598,0
Q96PY6,DB03217,0
Q8GR64,DB02132,0
Q8TD43,DB01816,0
Q8IZS8,DB06712,1
P01375,DB00806,1
Q8GB52,DB06670,0
Q9RA47,DB01774,0
P27448,DB07000,0
Q5KUI3,DB07776,0
P35462,DB06477,1
Q6DT37,DB06947,0
P45844,DB07195,0
P78334,DB01587,1
Q9L5C7,DB11117,0
Q13426,DB01933,0
P94548,DB12395,0
P00558,DB03909,1
Q13938,DB14481,1
P60568,DB04278,1
P10827,DB03604,1
P20248,DB12614,0
P11388,DB01645,1
Q96KC2,DB07493,0
Q13133,DB08054,0
P39646,DB00792,0
P35367,DB00950,1
Q60037,DB03134,0
P51800,DB12731,0
O95263,DB03116,0
P29723,DB12222,0
P0A6I0,DB08795,0
Q8GR64,DB00851,0
P46072,DB03410,1
Q02218,DB07615,0
O14936,DB07611,0
Q5PXQ6,DB03812,0
Q9Y2Q3,DB14942,0
P22234,DB02950,0
P35754,DB03026,0
P07477,DB07985,1
P20839,DB03948,1
Q14524,DB00313,1
O43920,DB04294,0
P09237,DB07556,1
P49765,DB06461,1
Q9P2E9,DB01080,0
P12104,DB09213,1
P28793,DB08249,1
P29208,DB07380,0
P43457,DB01865,0
Q16445,DB01355,1
O43741,DB00131,1
P29317,DB04395,1
P31645,DB06077,1
P14416,DB01235,1
Q96KS0,DB19083,0
Q16518,DB02767,0
Q8TED1,DB00822,0
P80188,DB04476,1
P11509,DB04665,1
Q12809,DB00457,1
Q8TDS4,DB05009,0
Q14833,DB00463,0
Q9HAN9,DB03227,1
O14880,DB00639,0
Q9NPC2,DB09000,0
P50870,DB05861,0
Q888A4,DB06788,0
P08913,DB11738,1
P04637,DB08757,0
P41145,DB00844,1
O75306,DB03581,0
P20276,DB00810,0
Q5SKC5,DB12411,0
P00451,DB15257,1
P43116,DB15071,1
P20839,DB06408,1
Q27743,DB04640,1
Q9BYT3,DB12564,0
Q9H237,DB12016,0
P77173,DB03916,1
P22570,DB09300,0
P14410,DB00284,1
P34998,DB12996,0
P10636,DB04183,0
P01857,DB08409,1
P13569,DB12703,0
B7JBP8,DB00417,0
P98052,DB00535,0
P21926,DB02734,0
P11766,DB03017,1
P0AD64,DB08116,1
Q9HB55,DB11994,1
Q99456,DB00400,1
O15530,DB02752,0
P06276,DB01221,1
P42790,DB02630,0
P21589,DB01412,1
P51649,DB00313,1
Q05940,DB01472,1
Q99928,DB01595,1
P78334,DB11901,1
P00644,DB07953,0
P41238,DB16145,0
Q99928,DB13335,1
Q9ULU8,DB11694,0
P05129,DB09096,1
P35372,DB01439,1
P80365,DB01185,1
P31645,DB04821,1
O76074,DB12052,1
P56868,DB06708,0
P24941,DB08124,1
P00966,DB00155,1
Q92952,DB00867,1
P62993,DB00906,0
P15770,DB16823,0
Q72EF3,DB06932,0
Q9BW92,DB04879,0
P00490,DB02408,0
P54619,DB00945,1
Q08462,DB06843,1
P05412,DB05785,1
P05067,DB17140,0
P18505,DB00628,1
P0AE18,DB02088,1
P50750,DB07377,0
Q9Y5Y4,DB02235,0
P61322,DB16254,0
Q8TF61,DB06395,0
O25096,DB00450,0
Q15759,DB03524,0
P35270,DB03461,1
Q13093,DB02900,0
O95977,DB07876,0
Q9UM07,DB00659,0
P14867,DB00306,1
P51955,DB05540,0
P21453,DB07949,0
Q14790,DB00927,0
Q70I53,DB07553,1
P28222,DB00882,0
Q07412,DB02515,1
O00398,DB01238,0
P19113,DB06536,0
Q16864,DB06797,0
P01599,DB14487,1
Q14524,DB00192,1
P80748,DB14487,1
P04150,DB14539,1
P00742,DB08487,1
P05026,DB01400,0
O75390,DB02637,1
P27505,DB00815,0
P0A076,DB09129,0
P17676,DB07350,0
P0A6Q3,DB04889,0
Q9Y296,DB01892,0
P39900,DB00551,1
P06715,DB03664,0
P56385,DB04769,0
Q15596,DB08320,1
Q8N1C3,DB00690,1
P23219,DB09215,1
O00555,DB02104,0
O60760,DB15297,0
P22626,DB05212,0
P83812,DB03061,0
Q96KS0,DB12255,1
P00533,DB16390,1
P49411,DB14533,1
P21731,DB11629,1
P05305,DB05407,1
P83223,DB03102,0
P03372,DB12253,1
Q99572,DB12113,1
P38606,DB02725,0
Q9BXT2,DB04524,0
P14867,DB13437,1
Q8N1C3,DB00231,1
P07498,DB09047,0
P02585,DB04682,1
Q59288,DB03569,1
P09874,DB00242,1
P00634,DB03498,1
P08908,DB01392,1
P25105,DB11614,1
Q01118,DB00776,1
P35367,DB06678,1
Q13233,DB02651,0
P51164,DB00736,1
P52824,DB05152,0
P42681,DB00734,0
P0A921,DB03499,0
O14939,DB00122,1
P39086,DB00237,1
P04217,DB05022,0
P37231,DB03600,1
P22234,DB08951,0
Q9X0V0,DB03696,0
P62344,DB12641,0
P25779,DB01871,1
P16099,DB01597,0
P22303,DB03359,1
P48735,DB16217,0
P14867,DB13643,1
Q8WXA8,DB13025,1
Q9ZEU2,DB01991,0
P07445,DB08148,0
P34903,DB13983,1
P35968,DB11665,1
P02919,DB02448,0
P80075,DB01809,0
P03372,DB00675,1
P23975,DB00226,1
P51160,DB08822,0
Q8VVD2,DB02959,0
Q07343,DB00201,1
Q9UHC9,DB03745,0
P49419,DB07338,0
P07900,DB07319,1
Q13224,DB00659,1
P9WNG3,DB02355,0
P03372,DB07678,1
P22392,DB04315,1
P62661,DB08185,1
Q14654,DB01016,1
O95271,DB07503,0
Q9WZX6,DB11785,0
P48549,DB00289,1
P13073,DB17036,0
P23975,DB09186,1
Q06187,DB15227,1
P31644,DB00818,1
P31260,DB03866,0
P11217,DB02876,0
P9WGT1,DB02854,1
P00512,DB02066,0
P05023,DB01396,1
Q92633,DB18011,1
Q9ULW8,DB00155,1
O67854,DB02632,0
P02763,DB00703,0
P10909,DB00928,0
Q9H244,DB01240,1
P60844,DB02028,0
Q9ULX7,DB03226,0
P0A7S3,DB00919,1
Q15382,DB02453,0
Q51225,DB01091,0
P25101,DB06677,1
P68371,DB12445,0
P04150,DB04652,1
P00484,DB07441,0
Q59325,DB02717,1
P34995,DB03631,0
Q99933,DB00491,0
Q13907,DB08462,0
O95954,DB14917,0
P27449,DB11832,0
P25100,DB13345,1
P06746,DB08837,0
Q9NZK7,DB02448,1
P04054,DB00591,1
Q9F5I8,DB00503,0
P42216,DB03721,1
P39767,DB04233,1
Q02127,DB01117,1
P02652,DB02200,0
P36888,DB12500,1
P51681,DB03369,0
P84141,DB08643,0
P45844,DB04570,0
Q13698,DB00661,1
Q05209,DB08538,0
P08506,DB00430,1
O75762,DB19255,1
Q45515,DB16217,0
P18031,DB04001,1
P51606,DB02058,0
P23443,DB02515,0
P52045,DB03658,0
P06870,DB06468,0
P11509,DB12450,0
P09488,DB00778,0
Q8TDS4,DB02422,0
Q75Y35,DB01140,1
Q7AUG5,DB08176,0
P11926,DB04263,1
P06010,DB13061,0
Q9A1X4,DB00933,0
O76082,DB00583,1
P00918,DB02232,1
P83793,DB07325,0
P35368,DB09185,1
P14867,DB01205,1
P32170,DB02399,1
P9WHE9,DB02711,1
Q9WZW1,DB04272,1
Q6TGC4,DB01215,0
Q56232,DB01843,0
Q96A05,DB04040,0
O43451,DB14128,1
P02763,DB00281,1
P07998,DB01812,1
Q79FX6,DB01399,0
Q8TEK3,DB02685,0
P12461,DB02899,1
Q9HBA0,DB00265,1
P31153,DB08954,0
P0A9M5,DB07251,0
P36544,DB00333,1
Q83LD8,DB00666,0
P16234,DB06595,1
P18085,DB02961,0
Q5SLQ0,DB03663,0
A5X5Y0,DB13345,1
Q99714,DB08673,0
Q8VP84,DB15391,0
O33199,DB00795,0
Q5JUK3,DB17045,1
P20309,DB03660,0
P83798,DB13308,0
O95718,DB00255,1
P04070,DB03543,0
P31350,DB12906,1
Q8TD30,DB00160,1
Q5SHZ4,DB11466,0
P42081,DB00161,0
P20309,DB11315,1
P46439,DB08142,0
Q8TF76,DB07995,1
Q96C86,DB07076,0
P00929,DB02825,0
P08506,DB01329,1
Q8EBR3,DB11919,0
Q27738,DB00740,0
P03886,DB03692,0
O75976,DB08068,0
P21554,DB13070,1
P50406,DB00363,1
P72524,DB07281,0
P23467,DB08678,1
P10724,DB07540,0
Q16832,DB08896,1
P9WNW7,DB08542,1
P23219,DB19283,1
P18848,DB00852,1
Q02127,DB08249,1
P23222,DB11081,0
P27169,DB01327,1
P0ABQ0,DB13155,0
Q9UJS0,DB03058,0
O75311,DB11582,1
O95382,DB02910,0
Q14654,DB00308,1
P31645,DB01548,0
P17568,DB01337,0
Q16539,DB07829,1
P10809,DB07441,0
P26639,DB01783,0
P9WHH7,DB05478,0
P12996,DB03775,1
P27338,DB08176,1
P42261,DB03037,0
Q47066,DB00713,1
Q9NY91,DB07212,0
O14757,DB06876,1
Q01118,DB14641,0
Q99835,DB07437,0
P17538,DB07899,1
P0A805,DB03619,0
P14416,DB00568,1
P28838,DB02386,1
P49137,DB00592,0
P21890,DB03461,1
P77398,DB03782,0
P19525,DB03331,0
P00709,DB11798,0
P00734,DB07088,1
P0A884,DB02301,1
Q59FW3,DB04516,0
P47870,DB00404,1
Q9UQM7,DB11901,0
P30291,DB04608,1
P21728,DB12890,1
P06009,DB07551,1
P62993,DB08376,0
P80373,DB12449,0
Q99250,DB00273,1
P35368,DB09229,1
P09848,DB16704,0
O15511,DB08235,1
P25779,DB03536,1
P48051,DB09552,0
O94768,DB07971,0
P11086,DB07906,1
P00282,DB13004,0
P55786,DB16756,0
P24182,DB08316,1
O60674,DB15499,1
P15289,DB00939,0
Q99707,DB07637,0
Q13509,DB03010,1
P49419,DB16737,0
P00918,DB08083,1
Q54AI1,DB04811,1
P14867,DB06119,1
P31645,DB08359,0
P20309,DB07624,0
P23219,DB01837,1
P36888,DB01856,0
P25021,DB12414,0
P21918,DB06148,1
P11511,DB07776,1
P08253,DB07648,0
P08581,DB12381,1
Q9UQB9,DB06134,1
P15538,DB16832,1
P24666,DB01815,0
Q9Y6F1,DB01074,0
P14867,DB01043,1
P26358,DB01035,1
P41145,DB08861,1
Q99798,DB12572,0
P43119,DB13118,0
O43741,DB01127,0
P46883,DB01657,1
P01615,DB08562,1
Q9Y6M9,DB04310,0
Q9X0D0,DB02158,0
P40145,DB00581,0
P18825,DB00268,1
P21266,DB02111,0
O00329,DB06831,1
P08581,DB16823,1
Q96RI1,DB02659,1
P56524,DB11195,0
P48169,DB00849,1
P00734,DB01767,1
P20586,DB01413,0
P09668,DB02486,0
P12277,DB13191,1
P30542,DB00996,1
Q96L42,DB07912,0
P22676,DB02693,0
P14900,DB08108,1
P14061,DB04391,0
P34903,DB00909,1
O60840,DB00252,1
Q92945,DB07355,0
Q08289,DB01110,1
P0A333,DB07537,0
P00492,DB01033,1
Q9NZK7,DB04725,1
P43681,DB00312,1
P29274,DB06137,0
O15217,DB05234,0
P12872,DB13581,0
P22061,DB00633,0
P01579,DB04627,0
Q03403,DB01278,0
P20831,DB00218,1
Q13315,DB13040,0
P21333,DB06151,0
P24182,DB08075,1
Q99720,DB06618,1
P17980,DB00980,0
P08908,DB00574,1
Q53464,DB03066,1
P42512,DB01444,0
Q16678,DB00106,0
P62829,DB02552,0
Q8N1C3,DB01708,1
P28223,DB00334,1
P01599,DB08259,0
P35916,DB12505,0
Q13224,DB12255,0
P0A8V2,DB02677,0
P13376,DB02257,1
P0DP23,DB11348,1
P41595,DB06678,1
P0A820,DB02626,0
Q99250,DB00555,1
P9WGR1,DB07287,1
P11498,DB12579,0
P47989,DB02257,0
P60903,DB06637,0
P01834,DB06455,0
P50613,DB15442,1
P19404,DB04654,0
Q9BQB6,DB12823,1
P36507,DB17042,1
Q15077,DB06699,0
P51788,DB01046,1
P21408,DB08429,0
O31410,DB01881,0
Q99683,DB02315,0
Q9Y478,DB08597,1
P11488,DB04740,0
P09601,DB12710,0
P40306,DB12005,0
P0A793,DB11970,0
P08913,DB00217,1
P32320,DB07964,0
P0AFL3,DB03337,0
P51681,DB06152,0
P07550,DB12803,1
Q96DP5,DB03928,0
P59676,DB04918,1
Q9NZV8,DB01171,0
P22303,DB08749,0
P99999,DB03934,1
Q13936,DB00661,1
P0A3M6,DB01076,0
P10275,DB01564,1
P0A9M5,DB03942,1
P08100,DB02451,1
P29475,DB09241,1
P52045,DB07394,0
P45880,DB11478,0
P48728,DB00116,1
P31142,DB09154,0
P19926,DB02843,1
P03372,DB02757,1
P06276,DB00449,1
Q13627,DB04719,1
Q14994,DB00366,1
Q7CRA4,DB09237,0
P77150,DB00379,0
Q8WUI4,DB04297,1
Q00535,DB02950,1
Q8XB74,DB00272,0
P23219,DB02047,1
P27338,DB01168,1
Q701N4,DB04703,0
P05618,DB00335,0
P0AD64,DB12107,1
P43681,DB00564,1
P04746,DB02889,1
P43681,DB00747,1
P28335,DB08149,0
P07550,DB00871,1
Q16790,DB03255,1
Q04864,DB05022,0
P20248,DB08355,1
P0AEG4,DB06268,0
P14416,DB06808,1
Q13164,DB00574,0
P09917,DB11466,1
Q15596,DB12627,0
P62330,DB07794,0
P16219,DB02844,0
Q9UI33,DB06264,1
P06732,DB03966,0
Q02641,DB11148,1
P10620,DB02180,0
Q7Z3E1,DB12042,0
Q12879,DB01520,1
P30153,DB02506,1
Q13370,DB07954,1
Q16873,DB00143,1
Q06520,DB04851,0
P37802,DB11638,1
P24670,DB07965,0
P06213,DB04865,0
P07437,DB00570,1
Q9UJU2,DB00903,1
Q9UG56,DB03022,0
P0AFK9,DB00484,0
Q12879,DB01238,1
P26196,DB05511,0
P0AES2,DB00237,0
Q13639,DB11273,1
P05023,DB06197,0
Q13946,DB15449,0
P0AE22,DB12505,0
Q9X0L5,DB00050,0
P9WQN9,DB13837,0
P14415,DB12350,1
P56740,DB01906,1
P41439,DB05168,1
P53779,DB02388,1
P02931,DB02116,0
P07288,DB02172,0
P00915,DB08782,1
P08588,DB12752,1
O75493,DB02226,0
Q2M3G0,DB03834,0
Q9UHY7,DB07304,0
P69488,DB08548,0
P0ABP8,DB02947,1
P20851,DB01111,0
P08183,DB02693,0
P04035,DB05959,0
P11498,DB07497,1
Q92523,DB03194,0
P50406,DB01460,1
P52026,DB08798,0
P48039,DB02322,0
P30530,DB02144,0
P26466,DB03959,0
P14867,DB00312,1
P00918,DB01942,1
O76074,DB01972,1
O15264,DB08137,0
P17169,DB02657,1
O15392,DB06590,0
Q16445,DB01107,1
Q9X6W0,DB04492,0
P50052,DB06763,1
P09147,DB07325,0
P06988,DB03811,1
Q6UWM7,DB02471,1
Q15825,DB09028,1
P07173,DB04464,1
P12461,DB04696,1
Q9Y5Y7,DB02323,0
Q9UN88,DB01588,1
P28482,DB03923,0
Q96PD7,DB03411,0
P00918,DB00703,1
O00757,DB03952,0
Q51705,DB12451,0
P43813,DB07041,1
P00915,DB01144,1
P07686,DB02813,1
P68400,DB04933,0
Q06187,DB12890,0
P07202,DB11496,1
P42261,DB12960,0
Q13546,DB16875,1
P33316,DB01021,0
P09936,DB12695,1
P54219,DB16053,0
P35354,DB09295,1
P37747,DB04442,0
P15086,DB07182,1
Q13547,DB17034,1
P22303,DB04614,1
Q13464,DB01964,0
P39900,DB07922,1
P09211,DB01242,1
P78536,DB07079,1
P78348,DB12637,0
P02919,DB00303,1
P35367,DB00734,1
Q9ULZ9,DB08654,0
Q99928,DB00801,1
Q9XB61,DB03215,1
P49841,DB01772,1
P07359,DB09213,1
Q13237,DB11725,0
P01148,DB12007,0
Q9BXJ7,DB07175,0
P45452,DB02071,1
P62658,DB01028,0
P21817,DB07081,0
Q9RRU8,DB15124,0
Q9Y6E0,DB07320,0
Q05513,DB03787,0
O14832,DB12399,0
P27487,DB08530,1
P07333,DB03757,0
P00918,DB00562,1
P11387,DB12804,1
P01834,DB04545,0
P25553,DB14127,0
P51659,DB07261,0
P15328,DB12559,1
Q24940,DB00131,0
Q8GGK7,DB07865,0
Q9X9L0,DB15406,0
P28329,DB03070,0
P00742,DB07843,1
O00255,DB00384,0
P19429,DB01202,0
P21333,DB18817,1
P61073,DB00519,0
P43005,DB07217,0
Q8TF76,DB12769,0
P61073,DB06230,0
P28335,DB08804,1
O95479,DB04377,0
O95255,DB03074,0
Q9H093,DB16607,0
Q05940,DB08839,1
P10275,DB00858,1
P83793,DB00768,0
P0A9P4,DB03577,0
Q57254,DB12417,0
Q04416,DB07113,0
Q34522,DB12245,1
P37231,DB12557,1
P46098,DB00757,1
P31639,DB12236,1
Q16288,DB00606,0
P22303,DB08357,1
P18825,DB05492,1
P37288,DB00872,1
P41143,DB16146,1
Q9NR33,DB05492,0
P61177,DB09345,0
Q13258,DB02056,1
Q9NR82,DB07691,0
P47869,DB01189,1
C1KC03,DB15496,0
O32248,DB00433,0
P28223,DB00604,1
P02943,DB00838,0
P0AFI5,DB09194,0
P46098,DB00333,1
P12429,DB00591,1
P16234,DB00619,1
P21549,DB00145,1
P49913,DB02463,0
Q59675,DB00121,0
P82543,DB01818,0
P47871,DB03637,0
Q5T4S7,DB08515,0
P27338,DB02509,1
P0AB71,DB15227,0
P48169,DB01068,1
P16442,DB03772,1
P25774,DB15297,1
Q15155,DB00277,1
Q12809,DB01162,1
P03956,DB01338,0
O14764,DB06554,1
P39593,DB08416,0
P28472,DB00292,1
P0ABK9,DB07195,0
P38940,DB02018,0
P51693,DB09073,0
P01579,DB02871,0
P00148,DB03317,1
P38606,DB15123,0
P49765,DB12967,0
P10276,DB00982,1
P62508,DB06902,1
P14902,DB02599,0
P31644,DB00228,1
Q92731,DB02757,1
P09373,DB08604,0
P29074,DB00630,1
P00323,DB03247,1
Q84EX5,DB08558,0
Q8IYT8,DB01958,0
P0AE22,DB08574,0
P05041,DB04373,0
P10636,DB00448,1
P11802,DB01571,0
Q96A05,DB04685,0
P95780,DB03751,1
P48039,DB02709,1
P83797,DB07626,0
P54289,DB00401,1
P04183,DB02450,0
P23443,DB01436,0
P25774,DB01250,0
P39594,DB07782,1
P03951,DB01000,0
P9WK17,DB07340,0
Q57VC7,DB01603,0
P51512,DB04208,0
Q07412,DB01369,0
Q99928,DB09118,1
P28335,DB00734,1
P21731,DB12204,1
P53611,DB07780,1
P08912,DB00420,1
Q13370,DB09283,1
Q9ZAG3,DB02641,1
P48651,DB07925,0
P16152,DB16076,0
P00183,DB02851,1
P17297,DB02923,1
Q8N1C3,DB01107,1
P45059,DB01853,0
P04637,DB04836,0
P15924,DB07164,0
Q96S37,DB16145,1
P00918,DB08157,1
P05230,DB03959,1
P21728,DB01622,1
P08047,DB07624,0
Q08210,DB17048,1
Q16445,DB01489,1
P08473,DB02558,1
Q13304,DB13257,0
P72525,DB01425,0
Q8WUI4,DB12847,1
P28472,DB01595,1
P0AEB3,DB02549,0
O32393,DB04205,0
Q9UGM1,DB00393,0
Q8TDV5,DB11773,1
P0A1X3,DB18847,0
O75746,DB04473,0
Q969S8,DB11841,1
Q9EXV5,DB08065,0
P0A1P6,DB02151,0
A5HEI4,DB05018,0
P05091,DB09116,1
Q06418,DB12010,1
P24941,DB07149,1
P08173,DB01239,1
P43889,DB15257,0
P11362,DB15149,1
Q16706,DB02492,1
P08690,DB00166,0
P29275,DB00201,1
O00182,DB07551,0
P02786,DB13257,1
Q9UBC3,DB01262,1
P31939,DB01972,1
Q96L34,DB08755,0
P08912,DB00340,1
Q9UN76,DB08760,0
Q9UBN7,DB06176,1
P62955,DB09235,1
P35462,DB01392,1
P18825,DB01186,1
P77425,DB08258,0
P35368,DB00745,1
P30939,DB07246,0
P06307,DB00592,0
P08913,DB07271,0
P18089,DB09194,1
P25100,DB01136,1
P23378,DB07213,0
Q01064,DB01113,1
P05186,DB17837,1
P04035,DB04377,1
Q26609,DB08731,0
Q52546,DB03771,0
P14416,DB13025,1
Q6UWM7,DB15385,0
P23677,DB00572,0
P37058,DB07984,0
P52333,DB06321,1
Q44244,DB00413,0
P68871,DB14487,1
P41145,DB16146,1
Q4U2R8,DB00493,1
P9WPE1,DB02041,0
Q99928,DB14672,1
P25910,DB04693,0
P56868,DB04510,0
P25100,DB00715,1
Q16584,DB06880,0
Q52546,DB00955,0
P43005,DB03870,0
O60359,DB13665,0
P15259,DB17045,0
P03372,DB07086,1
Q9H244,DB00208,1
Q12756,DB02333,0
P10599,DB05448,1
P47869,DB01665,0
P06307,DB04602,0
P11229,DB01618,1
P06608,DB02129,0
P54756,DB03120,0
P78368,DB07195,0
P48065,DB01010,0
O96000,DB06490,0
Q9HBH1,DB01157,1
P02924,DB06362,0
P11926,DB07246,0
P05230,DB01025,1
Q13423,DB03461,1
O00555,DB11148,1
Q96L21,DB01421,1
O43474,DB03593,0
P08912,DB11235,1
P49247,DB00588,0
P07014,DB08587,0
P17612,DB07876,1
P02919,DB02615,0
O15264,DB00986,0
P19367,DB12285,0
P10600,DB04773,0
O67854,DB08472,1
Q7AUG5,DB01390,0
O95718,DB01645,1
P0AC44,DB08690,1
P15313,DB06782,0
P0A444,DB07845,0
P08253,DB04825,0
P0AGJ9,DB05245,0
P11766,DB00157,1
Q13464,DB05016,0
P33402,DB12228,0
Q07869,DB07042,0
P48735,DB01727,1
P00780,DB03290,1
Q8TCU5,DB00647,1
O25608,DB03193,0
